valid_time,nwp_c,segment_origin,run,run_lead_hours
2025-10-26 08:00:00+00:00,31.7,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,32
2025-10-26 09:00:00+00:00,31.4,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,33
2025-10-26 10:00:00+00:00,30.6,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,34
2025-10-26 11:00:00+00:00,28.9,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,35
2025-10-26 12:00:00+00:00,27.7,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,36
2025-10-26 13:00:00+00:00,26.7,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,37
2025-10-26 14:00:00+00:00,26.2,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,38
2025-10-26 15:00:00+00:00,26.0,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,39
2025-10-26 16:00:00+00:00,25.7,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,40
2025-10-26 17:00:00+00:00,25.5,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,41
2025-10-26 18:00:00+00:00,24.9,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,42
2025-10-26 19:00:00+00:00,24.3,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,43
2025-10-26 20:00:00+00:00,23.7,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,44
2025-10-26 21:00:00+00:00,23.3,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,45
2025-10-26 22:00:00+00:00,22.9,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,46
2025-10-26 23:00:00+00:00,22.6,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,47
2025-10-27 00:00:00+00:00,22.4,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,48
2025-10-27 01:00:00+00:00,23.5,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,49
2025-10-27 02:00:00+00:00,25.5,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,50
2025-10-27 03:00:00+00:00,27.4,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,51
2025-10-27 04:00:00+00:00,29.2,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,52
2025-10-27 05:00:00+00:00,30.5,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,53
2025-10-27 06:00:00+00:00,31.6,2025-10-25 06:00:00+00:00,2025-10-25 00:00:00+00:00,54
2025-10-27 07:00:00+00:00,31.1,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,7
2025-10-27 08:00:00+00:00,30.8,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,8
2025-10-27 09:00:00+00:00,30.9,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,9
2025-10-27 10:00:00+00:00,30.4,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,10
2025-10-27 11:00:00+00:00,28.8,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,11
2025-10-27 12:00:00+00:00,27.6,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,12
2025-10-27 13:00:00+00:00,26.9,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,13
2025-10-27 14:00:00+00:00,26.3,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,14
2025-10-27 15:00:00+00:00,25.9,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,15
2025-10-27 16:00:00+00:00,25.3,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,16
2025-10-27 17:00:00+00:00,24.8,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,17
2025-10-27 18:00:00+00:00,24.5,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,18
2025-10-27 19:00:00+00:00,24.1,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,19
2025-10-27 20:00:00+00:00,23.7,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,20
2025-10-27 21:00:00+00:00,23.2,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,21
2025-10-27 22:00:00+00:00,22.9,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,22
2025-10-27 23:00:00+00:00,22.6,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,23
2025-10-28 00:00:00+00:00,22.4,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,24
2025-10-28 01:00:00+00:00,23.8,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,25
2025-10-28 02:00:00+00:00,26.2,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,26
2025-10-28 03:00:00+00:00,28.2,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,27
2025-10-28 04:00:00+00:00,29.9,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,28
2025-10-28 05:00:00+00:00,31.2,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,29
2025-10-28 06:00:00+00:00,32.1,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,30
2025-10-28 07:00:00+00:00,32.7,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,31
2025-10-28 08:00:00+00:00,32.8,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,32
2025-10-28 09:00:00+00:00,32.4,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,33
2025-10-28 10:00:00+00:00,31.8,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,34
2025-10-28 11:00:00+00:00,29.8,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,35
2025-10-28 12:00:00+00:00,28.6,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,36
2025-10-28 13:00:00+00:00,28.3,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,37
2025-10-28 14:00:00+00:00,27.8,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,38
2025-10-28 15:00:00+00:00,27.0,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,39
2025-10-28 16:00:00+00:00,26.2,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,40
2025-10-28 17:00:00+00:00,25.5,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,41
2025-10-28 18:00:00+00:00,24.9,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,42
2025-10-28 19:00:00+00:00,24.3,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,43
2025-10-28 20:00:00+00:00,23.9,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,44
2025-10-28 21:00:00+00:00,23.9,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,45
2025-10-28 22:00:00+00:00,23.6,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,46
2025-10-28 23:00:00+00:00,23.7,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,47
2025-10-29 00:00:00+00:00,23.5,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,48
2025-10-29 01:00:00+00:00,24.6,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,49
2025-10-29 02:00:00+00:00,26.7,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,50
2025-10-29 03:00:00+00:00,28.4,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,51
2025-10-29 04:00:00+00:00,29.7,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,52
2025-10-29 05:00:00+00:00,30.6,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,53
2025-10-29 06:00:00+00:00,31.6,2025-10-27 06:00:00+00:00,2025-10-27 00:00:00+00:00,54
2025-10-29 07:00:00+00:00,31.0,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,7
2025-10-29 08:00:00+00:00,31.4,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,8
2025-10-29 09:00:00+00:00,31.3,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,9
2025-10-29 10:00:00+00:00,30.8,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,10
2025-10-29 11:00:00+00:00,29.1,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,11
2025-10-29 12:00:00+00:00,27.7,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,12
2025-10-29 13:00:00+00:00,27.0,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,13
2025-10-29 14:00:00+00:00,27.1,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,14
2025-10-29 15:00:00+00:00,26.3,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,15
2025-10-29 16:00:00+00:00,25.7,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,16
2025-10-29 17:00:00+00:00,25.1,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,17
2025-10-29 18:00:00+00:00,24.9,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,18
2025-10-29 19:00:00+00:00,24.9,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,19
2025-10-29 20:00:00+00:00,24.9,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,20
2025-10-29 21:00:00+00:00,24.7,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,21
2025-10-29 22:00:00+00:00,24.2,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,22
2025-10-29 23:00:00+00:00,23.8,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,23
2025-10-30 00:00:00+00:00,23.5,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,24
2025-10-30 01:00:00+00:00,24.5,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,25
2025-10-30 02:00:00+00:00,26.2,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,26
2025-10-30 03:00:00+00:00,27.2,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,27
2025-10-30 04:00:00+00:00,27.9,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,28
2025-10-30 05:00:00+00:00,29.4,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,29
2025-10-30 06:00:00+00:00,30.4,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,30
2025-10-30 07:00:00+00:00,31.3,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,31
2025-10-30 08:00:00+00:00,31.6,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,32
2025-10-30 09:00:00+00:00,31.2,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,33
2025-10-30 10:00:00+00:00,30.3,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,34
2025-10-30 11:00:00+00:00,28.9,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,35
2025-10-30 12:00:00+00:00,27.4,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,36
2025-10-30 13:00:00+00:00,26.8,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,37
2025-10-30 14:00:00+00:00,26.4,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,38
2025-10-30 15:00:00+00:00,25.9,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,39
2025-10-30 16:00:00+00:00,25.4,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,40
2025-10-30 17:00:00+00:00,25.0,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,41
2025-10-30 18:00:00+00:00,24.9,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,42
2025-10-30 19:00:00+00:00,25.0,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,43
2025-10-30 20:00:00+00:00,24.8,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,44
2025-10-30 21:00:00+00:00,24.8,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,45
2025-10-30 22:00:00+00:00,24.5,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,46
2025-10-30 23:00:00+00:00,24.1,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,47
2025-10-31 00:00:00+00:00,24.0,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,48
2025-10-31 01:00:00+00:00,24.4,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,49
2025-10-31 02:00:00+00:00,25.1,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,50
2025-10-31 03:00:00+00:00,26.2,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,51
2025-10-31 04:00:00+00:00,25.3,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,52
2025-10-31 05:00:00+00:00,27.0,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,53
2025-10-31 06:00:00+00:00,27.4,2025-10-29 06:00:00+00:00,2025-10-29 00:00:00+00:00,54
2025-10-31 07:00:00+00:00,26.7,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,7
2025-10-31 08:00:00+00:00,27.3,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,8
2025-10-31 09:00:00+00:00,27.1,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,9
2025-10-31 10:00:00+00:00,26.5,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,10
2025-10-31 11:00:00+00:00,25.8,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,11
2025-10-31 12:00:00+00:00,24.8,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,12
2025-10-31 13:00:00+00:00,24.5,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,13
2025-10-31 14:00:00+00:00,24.0,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,14
2025-10-31 15:00:00+00:00,23.8,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,15
2025-10-31 16:00:00+00:00,23.4,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,16
2025-10-31 17:00:00+00:00,23.0,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,17
2025-10-31 18:00:00+00:00,22.9,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,18
2025-10-31 19:00:00+00:00,22.6,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,19
2025-10-31 20:00:00+00:00,22.2,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,20
2025-10-31 21:00:00+00:00,22.2,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,21
2025-10-31 22:00:00+00:00,22.2,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,22
2025-10-31 23:00:00+00:00,22.3,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,23
2025-11-01 00:00:00+00:00,22.2,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,24
2025-11-01 01:00:00+00:00,22.2,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,25
2025-11-01 02:00:00+00:00,22.2,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,26
2025-11-01 03:00:00+00:00,22.3,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,27
2025-11-01 04:00:00+00:00,22.6,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,28
2025-11-01 05:00:00+00:00,22.5,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,29
2025-11-01 06:00:00+00:00,23.0,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,30
2025-11-01 07:00:00+00:00,23.0,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,31
2025-11-01 08:00:00+00:00,22.9,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,32
2025-11-01 09:00:00+00:00,23.1,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,33
2025-11-01 10:00:00+00:00,23.1,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,34
2025-11-01 11:00:00+00:00,22.5,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,35
2025-11-01 12:00:00+00:00,22.3,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,36
2025-11-01 13:00:00+00:00,22.3,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,37
2025-11-01 14:00:00+00:00,22.7,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,38
2025-11-01 15:00:00+00:00,22.7,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,39
2025-11-01 16:00:00+00:00,22.5,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,40
2025-11-01 17:00:00+00:00,22.5,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,41
2025-11-01 18:00:00+00:00,22.3,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,42
2025-11-01 19:00:00+00:00,22.2,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,43
2025-11-01 20:00:00+00:00,22.1,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,44
2025-11-01 21:00:00+00:00,22.0,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,45
2025-11-01 22:00:00+00:00,21.9,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,46
2025-11-01 23:00:00+00:00,21.9,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,47
2025-11-02 00:00:00+00:00,21.7,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,48
2025-11-02 01:00:00+00:00,22.5,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,49
2025-11-02 02:00:00+00:00,23.2,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,50
2025-11-02 03:00:00+00:00,23.8,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,51
2025-11-02 04:00:00+00:00,24.2,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,52
2025-11-02 05:00:00+00:00,25.0,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,53
2025-11-02 06:00:00+00:00,25.7,2025-10-31 06:00:00+00:00,2025-10-31 00:00:00+00:00,54
